"authid","discipline","collaborator","collaborate_paper_n","n_paper","authname","firstname"
56067585500,"STEM",4,7,7,"Sierra-Fernandez A.","Sierra-Fernandez"
6603932482,"STEM",4,15,15,"Milosevic O.","Milosevic"
57200220218,"STEM",4,6,6,"Fort R.","Fort"
6603100552,"STEM",4,39,39,"Rabanal M.E.","Rabanal"
6603947701,"STEM",2,48,48,"Robles G.","Robles"
56610407400,"STEM",2,17,17,"Fresno J.M.","Fresno"
7004521221,"STEM",2,4,4,"Giannetti R.","Giannetti"
54896289500,"STEM",4,5,5,"Cifuentes S.C.","Cifuentes"
25654771600,"STEM",4,1,1,"Frutos E.","Frutos"
56026118100,"STEM",4,2,2,"Benavente R.","Benavente"
7005860228,"STEM",4,1,1,"Lorenzo V.","Lorenzo"
7003303606,"STEM",4,4,4,"González-Carrasco J.L.","González-Carrasco"
56800968600,"STEM",3,11,11,"Aranda-Iglesias D.","Aranda-Iglesias"
23098791100,"STEM",3,35,35,"Vadillo G.","Vadillo"
23390609100,"STEM",3,100,100,"Rodríguez-Martínez J.A.","Rodríguez-Martínez"
6701719069,"STEM",3,4,4,"Volokh K.Y.","Volokh"
56389268300,"STEM",4,3,3,"Franco E.","Franco"
57222330678,"STEM",4,1,1,"Bonetti I.","Bonetti"
56007880500,"STEM",4,30,30,"Tsipas S.A.","Tsipas"
8222517300,"STEM",4,67,67,"Odériz E.G.","Odériz"
7004469085,"STEM",4,5,5,"da Costa C.E.","da"
34969394500,"STEM",3,65,68,"Martino L.","Martino"
55200513300,"STEM",3,8,8,"Read J.","Read"
56369475400,"STEM",3,51,51,"Elvira V.","Elvira"
54976304900,"STEM",3,8,8,"Louzada F.","Louzada"
55845666500,"STEM",3,11,11,"Sánchez-Prieto J.","Sánchez-Prieto"
37111050800,"STEM",3,24,24,"Hernández-Jiménez F.","Hernández-Jiménez"
36647571600,"STEM",3,15,15,"Garcia-Gutierrez L.M.","Garcia-Gutierrez"
26531865200,"STEM",3,31,32,"Soria-Verdugo A.","Soria-Verdugo"
56672585500,"STEM",8,2,2,"Orlando V.","Orlando"
6603478315,"STEM",8,4,4,"Gabás M.","Gabás"
22634224200,"STEM",8,29,29,"Galiana B.","Galiana"
54399772700,"STEM",8,2,2,"Espinet-González P.","Espinet-González"
57420626000,"STEM",8,2,2,"Palanco S.","Palanco"
23994112100,"STEM",8,2,2,"Nuñez N.","Nuñez"
57208431462,"STEM",8,2,2,"Vázquez M.","Vázquez"
36633993300,"STEM",8,2,2,"Araki K.","Araki"
6701570550,"STEM",8,6,6,"Algora C.","Algora"
55973429700,"STEM",1,13,13,"Quintero A.","Quintero"
56240369100,"STEM",1,46,46,"Vera M.","Vera"
42862166300,"STEM",8,17,17,"Rivera-Lavado A.","Rivera-Lavado"
15841810400,"STEM",8,40,42,"García-Muñoz L.E.","García-Muñoz"
55263459000,"STEM",8,3,3,"Generalov A.","Generalov"
6602811592,"STEM",8,7,7,"Lioubtchenko D.","Lioubtchenko"
57422482100,"STEM",8,24,24,"Abdalmalak K.A.","Abdalmalak"
6507061283,"STEM",8,7,7,"Llorente-Romano S.","Llorente-Romano"
6505805808,"STEM",8,13,13,"García-Lampérez A.","García-Lampérez"
6603491449,"STEM",8,48,48,"Segovia-Vargas D.","Segovia-Vargas"
35809669200,"STEM",8,5,5,"Räisänen A.V.","Räisänen"
57189713539,"STEM",6,1,1,"Mendez M.A.","Mendez"
56572946900,"STEM",6,24,24,"Raiola M.","Raiola"
57126352700,"STEM",6,1,1,"Masullo A.","Masullo"
37123621500,"STEM",6,106,106,"Discetti S.","Discetti"
36600822100,"STEM",6,66,66,"Ianiro A.","Ianiro"
16069460400,"STEM",6,1,1,"Theunissen R.","Theunissen"
7003724379,"STEM",6,1,1,"Buchlin J.M.","Buchlin"
36014999700,"STEM",8,4,4,"Coco-Martín R.M.","Coco-Martín"
57170429300,"STEM",8,4,4,"Cuadrado-Asensio R.","Cuadrado-Asensio"
57215125998,"STEM",8,9,9,"Vega-Colado C.","Vega-Colado"
6602783927,"STEM",8,45,45,"Vergaz R.","Vergaz"
57200196481,"STEM",8,44,44,"Sánchez-Pena J.M.","Sánchez-Pena"
57190423928,"STEM",8,4,4,"Viñuales A.","Viñuales"
57225697873,"STEM",8,2,2,"Peris S.","Peris"
23134735600,"STEM",8,2,2,"Artús P.","Artús"
6508281289,"STEM",8,4,4,"Coco-Martín M.B.","Coco-Martín"
55362556200,"STEM",2,29,29,"Aguilera-Morillo M.C.","Aguilera-Morillo"
6602581433,"STEM",2,25,25,"Durbán M.","Durbán"
7102144857,"STEM",2,10,10,"Aguilera A.M.","Aguilera"
55319521500,"STEM",6,10,10,"Cuadrado A.","Cuadrado"
23096288600,"STEM",6,4,4,"Toudert J.","Toudert"
16244921500,"STEM",6,31,31,"Garcia-Camara B.","Garcia-Camara"
6602783927,"STEM",6,45,45,"Vergaz R.","Vergaz"
36632322000,"STEM",6,2,2,"Gonzalez F.J.","Gonzalez"
7007155487,"STEM",6,4,4,"Alda J.","Alda"
7005307573,"STEM",6,5,5,"Serna R.","Serna"
6701717350,"STEM",3,12,12,"Balibrea-Iniesta F.","Balibrea-Iniesta"
56610306600,"STEM",3,12,12,"Lopesino C.","Lopesino"
7005205874,"STEM",3,19,19,"Wiggins S.","Wiggins"
6603836227,"STEM",3,22,23,"Mancho A.M.","Mancho"
23975190400,"STEM",1,5,5,"Mingo J.M.","Mingo"
6602918196,"STEM",1,26,26,"Aler R.","Aler"
31767604800,"STEM",3,10,10,"Ortin J.","Ortin"
56702819600,"STEM",3,9,9,"Donato C.","Donato"
13104336600,"STEM",3,63,63,"Serrano P.","Serrano"
8650744400,"STEM",3,92,92,"Banchs A.","Banchs"
54974151300,"STEM",3,24,24,"Posada-Roman J.","Posada-Roman"
6602760249,"STEM",3,19,19,"Garcia-Souto J.","Garcia-Souto"
57192164735,"STEM",3,8,8,"Poiana D.","Poiana"
6601954386,"STEM",3,72,72,"Acedo P.","Acedo"
7005792618,"STEM",4,2,2,"Sala-Alvarez J.","Sala-Alvarez"
35079586000,"STEM",4,19,21,"Vázquez-Vilar G.","Vázquez-Vilar"
7003311670,"STEM",4,4,4,"López-Valcarce R.","López-Valcarce"
55322971100,"STEM",4,2,2,"Sedighi S.","Sedighi"
23135497700,"STEM",4,2,2,"Taherpour A.","Taherpour"
7007108080,"STEM",2,51,51,"Rubio L.","Rubio"
55884252000,"STEM",2,76,76,"Fernández-Sáez J.","Fernández-Sáez"
6701870436,"STEM",2,49,49,"Morassi A.","Morassi"
7401864358,"STEM",4,36,36,"Muñoz A.","Muñoz"
55444806200,"STEM",4,41,41,"Monge M.A.","Monge"
6602158857,"STEM",4,24,24,"Savoini B.","Savoini"
7003386884,"STEM",4,20,20,"Pareja R.","Pareja"
55885242500,"STEM",4,2,2,"Radulescu A.","Radulescu"
55485495600,"STEM",3,7,7,"Sanchez-Clemente A.","Sanchez-Clemente"
6602921577,"STEM",3,78,78,"Entrena L.","Entrena"
56315446300,"STEM",3,1,1,"Hrbacek R.","Hrbacek"
35616481600,"STEM",3,1,1,"Sekanina L.","Sekanina"
55478613200,"STEM",3,1,1,"Yang K.","Yang"
21933300000,"STEM",3,2,2,"Bollen M.H.J.","Bollen"
6506466863,"STEM",3,36,36,"Amaris H.","Amaris"
42760929000,"STEM",3,2,2,"Alvarez C.","Alvarez"
56492977700,"STEM",2,13,13,"Moriche M.","Moriche"
24512010200,"STEM",2,42,42,"Flores O.","Flores"
13907527700,"STEM",2,40,40,"García-Villalba M.","García-Villalba"
57190061692,"STEM",4,23,23,"Sanmiguel Vila C.","Sanmiguel"
37123621500,"STEM",4,106,106,"Discetti S.","Discetti"
35821579300,"STEM",4,5,5,"Carlomagno G.","Carlomagno"
6603335249,"STEM",4,23,23,"Astarita T.","Astarita"
36600822100,"STEM",4,66,66,"Ianiro A.","Ianiro"
36609790200,"STEM",2,29,29,"Colombo L.","Colombo"
7006766538,"STEM",2,2,2,"Ferraro S.","Ferraro"
57212005912,"STEM",2,46,46,"Martín de Diego D.","Martín"
26325390300,"STEM",2,5,5,"Farahbakhsh R.","Farahbakhsh"
17433943300,"STEM",2,40,40,"Cuevas Á.","Cuevas"
17433279200,"STEM",2,10,10,"Crespi N.","Crespi"
55850163900,"STEM",1,12,12,"Wang Q.","Wang"
23396326400,"STEM",1,21,21,"Giustiniano D.","Giustiniano"
36678801300,"STEM",5,2,2,"Garzón M.","Garzón"
42062501000,"STEM",5,14,14,"Valente J.","Valente"
56501607900,"STEM",5,2,2,"Roldán J.J.","Roldán"
55776587000,"STEM",5,2,2,"Cancar L.","Cancar"
55994487100,"STEM",5,7,7,"Barrientos A.","Barrientos"
55611575800,"STEM",5,7,7,"Del Cerro J.","Del"
55314704100,"STEM",3,2,2,"Bezerra C.G.","Bezerra"
25122100700,"STEM",3,4,4,"Costa B.S.J.","Costa"
35761038800,"STEM",3,2,2,"Guedes L.A.","Guedes"
7003690831,"STEM",3,12,12,"Angelov P.P.","Angelov"
57188857385,"STEM",2,10,10,"Martínez-Martínez J.","Martínez-Martínez"
15834391500,"STEM",2,10,10,"Javier Herraiz-Martínez F.","Javier"
57188856625,"STEM",2,10,10,"Galindo-Romera G.","Galindo-Romera"
54411040300,"STEM",4,43,43,"Rodríguez-Millán M.","Rodríguez-Millán"
57190570856,"STEM",4,2,2,"Ito T.","Ito"
10341021500,"STEM",4,43,43,"Loya J.A.","Loya"
55178061600,"STEM",4,12,12,"Olmedo A.","Olmedo"
8395517500,"STEM",4,71,71,"Miguélez M.H.","Miguélez"
26024619100,"STEM",2,11,11,"Bolzoni L.","Bolzoni"
6603191513,"STEM",2,35,35,"Ruiz-Navas E.M.","Ruiz-Navas"
8222517300,"STEM",2,67,67,"Gordo E.","Gordo"
55822580000,"STEM",4,26,28,"Sciancalepore V.","Sciancalepore"
36852286300,"STEM",4,32,32,"Mancuso V.","Mancuso"
8650744400,"STEM",4,92,92,"Banchs A.","Banchs"
57195622873,"STEM",4,5,5,"Zaks S.","Zaks"
57201762539,"STEM",4,5,5,"Capone A.","Capone"
23011378500,"STEM",4,26,26,"Díaz-Sánchez D.","Díaz-Sánchez"
7004090619,"STEM",4,5,5,"Sherratt R.S.","Sherratt"
8725302700,"STEM",4,5,5,"Almenarez F.","Almenarez"
53866205300,"STEM",4,23,23,"Arias P.","Arias"
57208652438,"STEM",4,28,28,"Marín A.","Marín"
55650323300,"STEM",2,40,40,"Sarkar T.K.","Sarkar"
6603179063,"STEM",2,8,8,"Mokole E.L.","Mokole"
56277552400,"STEM",2,41,41,"Salazar-Palma M.","Salazar-Palma"
36830307600,"STEM",0,41,44,"Coenen W.","Coenen"
39361331200,"STEM",2,1,1,"Das B.K.","Das"
57206451190,"STEM",2,1,1,"Chakraborty M.","Chakraborty"
6506540366,"STEM",2,26,26,"Arenas-García J.","Arenas-García"
56443715300,"STEM",2,4,4,"De La Fuente A.","De"
6507167640,"STEM",2,6,6,"Leal R.","Leal"
57200197213,"STEM",2,107,107,"Armada A.","Armada"
7003483868,"STEM",3,34,34,"Venegas M.","Venegas"
57201454360,"STEM",3,23,23,"de Vega M.","de"
25221092400,"STEM",3,27,27,"García-Hernando N.","García-Hernando"
6507072986,"STEM",3,8,8,"Ruiz-Rivas U.","Ruiz-Rivas"
56218000400,"STEM",3,3,3,"Paredes E.","Paredes"
34567553800,"STEM",3,24,24,"Bautista A.","Bautista"
7102038176,"STEM",3,39,39,"Velasco F.","Velasco"
37071942700,"STEM",3,5,5,"Álvarez S.","Álvarez"
55189955500,"STEM",5,12,12,"Izquierdo-Barrientos M.A.","Izquierdo-Barrientos"
14047648400,"STEM",5,17,17,"Sobrino C.","Sobrino"
14037100000,"STEM",5,20,20,"Almendros-Ibáñez J.A.","Almendros-Ibáñez"
57209037387,"STEM",5,2,2,"Barreneche C.","Barreneche"
56225147400,"STEM",5,1,1,"Ellis N.","Ellis"
7004085845,"STEM",5,1,1,"Cabeza L.F.","Cabeza"
55189955500,"STEM",2,12,12,"Izquierdo-Barrientos M.A.","Izquierdo-Barrientos"
14047648400,"STEM",2,17,17,"Sobrino C.","Sobrino"
14037100000,"STEM",2,20,20,"Almendros-Ibáñez J.A.","Almendros-Ibáñez"
34969394500,"STEM",4,65,68,"Martino L.","Martino"
56369475400,"STEM",4,51,51,"Elvira V.","Elvira"
6602658376,"STEM",4,30,30,"Luengo D.","Luengo"
6603490546,"STEM",4,7,7,"Corander J.","Corander"
54976304900,"STEM",4,8,8,"Louzada F.","Louzada"
56805284400,"STEM",2,4,4,"Rubio-López A.","Rubio-López"
57190584211,"STEM",2,2,2,"Hoang T.","Hoang"
16069569400,"STEM",2,27,27,"Santiuste C.","Santiuste"
7202889128,"STEM",2,30,30,"García B.","García"
56698238800,"STEM",2,3,3,"Urquiza D.","Urquiza"
7005353166,"STEM",2,31,31,"Burgos J.C.","Burgos"
7003671652,"STEM",3,12,12,"Martí L.","Martí"
57194141201,"STEM",3,39,39,"García J.","García"
57211236904,"STEM",3,25,25,"Berlanga A.","Berlanga"
35392131900,"STEM",3,106,106,"Molina J.","Molina"
56572946900,"STEM",2,24,24,"Raiola M.","Raiola"
36600822100,"STEM",2,66,66,"Ianiro A.","Ianiro"
37123621500,"STEM",2,106,106,"Discetti S.","Discetti"
6507050265,"STEM",3,16,16,"Cafiero G.","Cafiero"
55760576800,"STEM",3,7,7,"Greco C.S.","Greco"
6603335249,"STEM",3,23,23,"Astarita T.","Astarita"
37123621500,"STEM",3,106,106,"Discetti S.","Discetti"
56149485400,"STEM",3,2,2,"Song Y.","Song"
7102970468,"STEM",3,15,15,"Schreier P.J.","Schreier"
57192768373,"STEM",3,42,42,"Ramírez D.","Ramírez"
57189521579,"STEM",3,2,2,"Hasija T.","Hasija"
55702013700,"STEM",4,3,3,"Paz E.","Paz"
35389168800,"STEM",4,2,2,"Narbón J.J.","Narbón"
6603231238,"STEM",4,37,37,"Abenojar J.","Abenojar"
8553698000,"STEM",4,2,2,"Cledera M.","Cledera"
15764695900,"STEM",4,11,11,"del Real J.C.","del"
16244688700,"STEM",3,23,23,"García-Junceda A.","García-Junceda"
7202803714,"STEM",3,51,51,"Campos M.","Campos"
55614080600,"STEM",3,4,4,"García-Rodríguez N.","García-Rodríguez"
7005264188,"STEM",3,79,81,"Torralba J.M.","Torralba"
7004415788,"STEM",3,7,7,"Dobson I.","Dobson"
54790580700,"STEM",3,40,40,"Carreras B.A.","Carreras"
57203052932,"STEM",3,26,26,"Newman D.E.","Newman"
55250043200,"STEM",3,28,28,"Reynolds-Barredo J.M.","Reynolds-Barredo"
55539123700,"STEM",1,14,14,"Cavallaro R.","Cavallaro"
8637399400,"STEM",1,5,5,"Demasi L.","Demasi"
55908158800,"STEM",2,8,8,"Gijón C.","Gijón"
9044266500,"STEM",2,3,3,"Whalley J.","Whalley"
58458545400,"STEM",2,3,3,"Anderson G.","Anderson"
57191967294,"STEM",3,3,3,"Agüera N.","Agüera"
6507050265,"STEM",3,16,16,"Cafiero G.","Cafiero"
6603335249,"STEM",3,23,23,"Astarita T.","Astarita"
37123621500,"STEM",3,106,106,"Discetti S.","Discetti"
55871290800,"STEM",2,3,3,"Kangin D.","Kangin"
7003690831,"STEM",2,12,12,"Angelov P.","Angelov"
55751744105,"STEM",2,36,36,"Iglesias J.A.","Iglesias"
55189742300,"STEM",3,4,4,"Belmonte J.F.","Belmonte"
55189955500,"STEM",3,12,12,"Izquierdo-Barrientos M.A.","Izquierdo-Barrientos"
55482518200,"STEM",3,3,3,"Molina A.E.","Molina"
14037100000,"STEM",3,20,20,"Almendros-Ibáñez J.A.","Almendros-Ibáñez"
57208011067,"STEM",4,52,52,"Algorri J.F.","Algorri"
16244921500,"STEM",4,31,31,"Garcia-Camara B.","Garcia-Camara"
55319521500,"STEM",4,10,10,"Cuadrado Conde A.","Cuadrado"
57200196481,"STEM",4,44,44,"Sanchez-Pena J.M.","Sanchez-Pena"
6602783927,"STEM",4,45,45,"Vergaz Benito R.","Vergaz"
42461415500,"STEM",1,19,24,"García-Salaberri P.","García-Salaberri"
56240369100,"STEM",1,46,46,"Vera M.","Vera"
35200513400,"STEM",8,1,1,"Bensiamar F.","Bensiamar"
23397799000,"STEM",8,1,1,"Olalde B.","Olalde"
54896289500,"STEM",8,5,5,"Cifuentes S.C.","Cifuentes"
24490571600,"STEM",8,1,1,"Argarate N.","Argarate"
42860990100,"STEM",8,1,1,"Atorrasagasti G.","Atorrasagasti"
7003303606,"STEM",8,4,4,"González-Carrasco J.L.","González-Carrasco"
16306704600,"STEM",8,1,1,"García-Rey E.","García-Rey"
6603690454,"STEM",8,3,3,"Vilaboa N.","Vilaboa"
7003366561,"STEM",8,4,4,"Saldaña L.","Saldaña"
55893412500,"STEM",1,7,7,"Corvaja R.","Corvaja"
57200197213,"STEM",1,107,107,"Garcia Armada A.","Garcia"
54782327600,"STEM",1,4,4,"Chatzipapas A.","Chatzipapas"
36852286300,"STEM",1,32,32,"Mancuso V.","Mancuso"
55650323300,"STEM",2,40,40,"Sarkar T.K.","Sarkar"
6603179063,"STEM",2,8,8,"Mokole E.L.","Mokole"
56277552400,"STEM",2,41,41,"Palma M.S.","Palma"
55263469300,"STEM",3,5,5,"Blanco D.","Blanco"
6603262783,"STEM",3,83,83,"Rajo-Iglesias E.","Rajo-Iglesias"
16025062500,"STEM",3,1,1,"Montesano Benito A.","Montesano"
15923106400,"STEM",3,4,4,"Llombart N.","Llombart"
57188657304,"STEM",2,38,38,"Amor-Martin A.","Amor-Martin"
35563049800,"STEM",2,44,44,"Garcia-Castillo L.E.","Garcia-Castillo"
57191905670,"STEM",2,1,1,"Garcia-Dooro D.","Garcia-Dooro"
57051846700,"STEM",9,2,2,"Liang X.","Liang"
36017980100,"STEM",9,2,2,"Zang Y.","Zang"
36170318900,"STEM",9,4,4,"Dong D.","Dong"
57193522889,"STEM",9,2,2,"Zhang L.","Zhang"
55967393500,"STEM",9,2,2,"Fang M.","Fang"
35276506600,"STEM",9,2,2,"Yang X.","Yang"
35974408800,"STEM",9,4,4,"Arranz A.","Arranz"
7006514395,"STEM",9,26,26,"Ripoll J.","Ripoll"
56596239900,"STEM",9,2,2,"Hui H.","Hui"
7401636162,"STEM",9,4,4,"Tian J.","Tian"
55541748400,"STEM",3,10,10,"Abdallah M.N.","Abdallah"
55650323300,"STEM",3,40,40,"Sarkar T.K.","Sarkar"
56277552400,"STEM",3,41,41,"Salazar-Palma M.","Salazar-Palma"
6602368759,"STEM",3,2,2,"Monebhurrun V.","Monebhurrun"
26030525600,"STEM",3,81,91,"Munoz-Organero M.","Munoz-Organero"
39461946200,"STEM",3,11,11,"Parker J.","Parker"
57191483051,"STEM",3,11,11,"Powell L.","Powell"
7003635630,"STEM",3,6,6,"Mawson S.","Mawson"
56369475400,"STEM",3,51,51,"Elvira V.","Elvira"
34969394500,"STEM",3,65,68,"Martino L.","Martino"
6602658376,"STEM",3,30,30,"Luengo D.","Luengo"
6701569506,"STEM",3,17,17,"Bugallo M.F.","Bugallo"
57191247597,"STEM",2,10,10,"Vila J.","Vila"
6603227483,"STEM",2,94,94,"Zaera R.","Zaera"
55884252000,"STEM",2,76,76,"Fernández-Sáez J.","Fernández-Sáez"
55650323300,"STEM",2,40,40,"Sarkar T.K.","Sarkar"
56277552400,"STEM",2,41,41,"Salazar Palma M.","Salazar"
6603179063,"STEM",2,8,8,"Mokole E.L.","Mokole"
6602663178,"STEM",3,6,6,"Fuster L.","Fuster"
7004243973,"STEM",3,4,4,"De Diego M.","De"
24777876200,"STEM",3,25,25,"Azpicueta-Ruiz L.A.","Azpicueta-Ruiz"
55636321233,"STEM",3,6,6,"Ferrer M.","Ferrer"
55621378000,"STEM",1,14,14,"Magana V.","Magana"
26030525600,"STEM",1,81,91,"Munoz-Organero M.","Munoz-Organero"
55341426400,"STEM",3,3,3,"Pérez-Gallardo Y.","Pérez-Gallardo"
57207533415,"STEM",3,24,24,"García Crespo Á.","García"
16022362600,"STEM",3,35,35,"López Cuadrado J.","López"
16021849300,"STEM",3,39,39,"González Carrasco I.","González"
36621787200,"STEM",3,6,6,"Dios M.","Dios"
18035497700,"STEM",3,5,5,"Gonzalez Z.","Gonzalez"
8222517300,"STEM",3,67,67,"Gordo E.","Gordo"
57202605885,"STEM",3,14,14,"Ferrari B.","Ferrari"
56183217300,"STEM",2,5,5,"Rodríguez J.","Rodríguez"
35320176800,"STEM",2,52,52,"Lillo R.","Lillo"
36169479700,"STEM",2,16,16,"Ramírez-Cobo P.","Ramírez-Cobo"
55207370200,"STEM",3,31,31,"Pernas-Sánchez J.","Pernas-Sánchez"
55355305100,"STEM",3,31,31,"Artero-Guerrero J.","Artero-Guerrero"
24391360300,"STEM",3,21,21,"Varas D.","Varas"
6507321119,"STEM",3,24,24,"López-Puente J.","López-Puente"
57156542600,"STEM",4,1,1,"De Prado J.","De"
7401473974,"STEM",4,1,1,"Sánchez M.","Sánchez"
54941316700,"STEM",4,19,19,"Alvaredo P.","Alvaredo"
8222517300,"STEM",4,67,67,"Gordo E.","Gordo"
7004596086,"STEM",4,1,1,"Ureña A.","Ureña"
24733727100,"STEM",3,12,12,"Castro A.","Castro"
36008206200,"STEM",3,9,9,"Córdoba D.","Córdoba"
6701495570,"STEM",3,4,4,"Fefferman C.","Fefferman"
16425659600,"STEM",3,4,4,"Gancedo F.","Gancedo"
23768611600,"STEM",7,7,7,"Redondo-Cubero A.","Redondo-Cubero"
22634224200,"STEM",7,29,29,"Galiana B.","Galiana"
57203078279,"STEM",7,4,4,"Lorenz K.","Lorenz"
36661053300,"STEM",7,5,5,"Palomares F.","Palomares"
16229650100,"STEM",7,1,1,"Bahena D.","Bahena"
7004704554,"STEM",7,13,13,"Ballesteros C.","Ballesteros"
12752921700,"STEM",7,1,1,"Hernandez-Calderón I.","Hernandez-Calderón"
7103335551,"STEM",7,11,11,"Vázquez L.","Vázquez"
36562272800,"STEM",3,8,8,"Musleh B.","Musleh"
57213252262,"STEM",3,65,65,"Martín D.","Martín"
35606912100,"STEM",3,70,70,"Armingol J.M.","Armingol"
6602500615,"STEM",3,82,82,"de la Escalera A.","de"
26030525600,"STEM",1,81,91,"Munoz-Organero M.","Munoz-Organero"
7003494303,"STEM",1,2,2,"Lotfi A.","Lotfi"
56272213100,"STEM",3,1,1,"Blanco-Cano L.","Blanco-Cano"
26531865200,"STEM",3,31,32,"Soria-Verdugo A.","Soria-Verdugo"
36647571600,"STEM",3,15,15,"Garcia-Gutierrez L.","Garcia-Gutierrez"
6507072986,"STEM",3,8,8,"Ruiz-Rivas U.","Ruiz-Rivas"
55292745300,"STEM",4,2,2,"Mortimer B.","Mortimer"
56297812200,"STEM",4,5,5,"Soler A.","Soler"
7801371105,"STEM",4,2,2,"Siviour C.","Siviour"
6603227483,"STEM",4,94,94,"Zaera R.","Zaera"
7004826332,"STEM",4,2,2,"Vollrath F.","Vollrath"
36959818900,"STEM",3,3,3,"Nazabal A.","Nazabal"
55329491100,"STEM",3,5,5,"Garcia-Moreno P.","Garcia-Moreno"
6603954601,"STEM",3,33,33,"Artes-Rodriguez A.","Artes-Rodriguez"
7003835482,"STEM",3,3,3,"Ghahramani Z.","Ghahramani"
6603817650,"STEM",7,1,1,"Droste H.","Droste"
18038276100,"STEM",7,10,10,"Rost P.","Rost"
8966362700,"STEM",7,1,1,"Doll M.","Doll"
6602654044,"STEM",7,1,1,"Berberana I.","Berberana"
35318527700,"STEM",7,8,8,"Mannweiler C.","Mannweiler"
57092597900,"STEM",7,1,1,"Breitbach M.","Breitbach"
8650744400,"STEM",7,92,92,"Banchs A.","Banchs"
56427765900,"STEM",7,1,1,"Puente M.A.","Puente"
57191038047,"STEM",4,8,8,"Vargas-Meléndez L.","Vargas-Meléndez"
56096940100,"STEM",4,60,60,"Boada B.L.","Boada"
9250262700,"STEM",4,54,54,"Boada M.J.L.","Boada"
15750452800,"STEM",4,10,10,"Gauchía A.","Gauchía"
35951455400,"STEM",4,91,91,"Díaz V.","Díaz"
6507358574,"STEM",2,10,10,"Durisi G.","Durisi"
27169780700,"STEM",2,32,34,"Koch T.","Koch"
6603618176,"STEM",2,5,5,"Popovski P.","Popovski"
36449831400,"STEM",3,7,7,"Parra-Cerrada Á.","Parra-Cerrada"
6603095993,"STEM",3,7,7,"Jiménez-Martín J.","Jiménez-Martín"
6603491449,"STEM",3,48,48,"Segovia-Vargas D.","Segovia-Vargas"
6602443969,"STEM",3,12,12,"González-Posadas V.","González-Posadas"
13409521900,"STEM",5,71,71,"Bernardos C.J.","Bernardos"
6508245886,"STEM",5,1,1,"Gerö B.P.","Gerö"
56353505900,"STEM",5,5,5,"Di Girolamo M.","Di"
8907578800,"STEM",5,1,1,"Kern A.","Kern"
13806731600,"STEM",5,2,2,"Martini B.","Martini"
24578262500,"STEM",5,2,2,"Vaishnavi I.","Vaishnavi"
56344544500,"STEM",2,7,7,"Hernández-García A.","Hernández-García"
6602973640,"STEM",2,13,13,"Fernández-Martínez F.","Fernández-Martínez"
6602882055,"STEM",2,46,46,"Díaz-de-María F.","Díaz-de-María"
57208011067,"STEM",5,52,52,"Algorri J.F.","Algorri"
6603476365,"STEM",5,36,36,"Urruchi V.","Urruchi"
8321567900,"STEM",5,16,16,"Bennis N.","Bennis"
25640089800,"STEM",5,6,6,"Morawiak P.","Morawiak"
57200196481,"STEM",5,44,44,"Sánchez-Pena J.M.","Sánchez-Pena"
7004174158,"STEM",5,13,13,"Otón J.M.","Otón"
57216221965,"STEM",7,6,6,"González S.","González"
14524378400,"STEM",7,59,59,"de la Oliva A.","de"
11939775200,"STEM",7,51,51,"Costa-Pérez X.","Costa-Pérez"
15768982800,"STEM",7,7,7,"Di Giglio A.","Di Giglio"
26431798500,"STEM",7,5,5,"Cavaliere F.","Cavaliere"
23391730700,"STEM",7,7,7,"Deiß T.","Deiß"
57203730752,"STEM",7,14,14,"Li X.","Li"
24475169700,"STEM",7,20,20,"Mourad A.","Mourad"
8389806700,"STEM",9,3,3,"Payaró M.","Payaró"
56585841500,"STEM",9,1,1,"Färber M.","Färber"
31067513300,"STEM",9,2,2,"Vlacheas P.","Vlacheas"
22950149100,"STEM",9,3,3,"Bartzoudis N.","Bartzoudis"
7004564351,"STEM",9,1,1,"Tillman F.","Tillman"
6603256393,"STEM",9,1,1,"Ferling D.","Ferling"
54079346700,"STEM",9,1,1,"Berg V.","Berg"
6602927026,"STEM",9,1,1,"Rautio T.","Rautio"
13104336600,"STEM",9,63,63,"Serrano P.","Serrano"
36440482800,"STEM",9,6,6,"Sabella D.","Sabella"
55307650000,"STEM",2,4,4,"Martínez M.","Martínez"
7401589140,"STEM",2,42,42,"Fernández F.","Fernández"
6603908284,"STEM",2,28,28,"Borrajo D.","Borrajo"
23484495600,"STEM",3,2,2,"Chakraborty I.","Chakraborty"
55899478700,"STEM",3,12,12,"Rubio-Rubio M.","Rubio-Rubio"
6602619559,"STEM",3,54,54,"Sevilla A.","Sevilla"
7003619096,"STEM",3,7,7,"Gordillo J.","Gordillo"
56530045000,"STEM",3,48,48,"Gómez M.","Gómez"
6602639608,"STEM",3,69,69,"Castejón C.","Castejón"
54880986100,"STEM",3,34,34,"Corral E.","Corral"
22234271800,"STEM",3,45,45,"García-Prada J.","García-Prada"
23469549800,"STEM",3,15,15,"Legrand M.","Legrand"
7102978616,"STEM",3,15,15,"Nogueira J.","Nogueira"
57202054183,"STEM",3,16,16,"Lecuona A.","Lecuona"
35753022100,"STEM",3,1,1,"Hernando A.","Hernando"
56103969400,"STEM",1,6,7,"Sánchez-Gordón M.L.","Sánchez-Gordón"
7202869241,"STEM",1,4,4,"O’Connor R.V.","O’Connor"
14032543800,"STEM",3,26,26,"Urueña M.","Urueña"
